WAV,ABS1,ABS2,ABS3
380,Error,Error,2.5402659847605134
381,Error,Error,2.5402659847605134
382,Error,Error,2.5402659847605134
383,Error,Error,2.5402659847605134
384,Error,Error,2.5402659847605134
385,Error,Error,2.5402659847605134
386,Error,Error,2.5402659847605134
387,Error,Error,2.5402659847605134
388,Error,Error,2.5398031341712457
389,Error,Error,2.3986488533247545
390,Error,Error,2.3986488533247545
391,Error,Error,2.3986488533247545
392,Error,Error,2.3986488533247545
393,Error,Error,2.3991117039140217
394,Error,Error,2.3991117039140217
395,Error,Error,2.3991117039140217
396,Error,Error,2.3986488533247545
397,Error,Error,2.3986488533247545
398,Error,Error,2.3986488533247545
399,Error,Error,2.3986488533247545
400,Error,Error,2.3981855089248167
401,Error,Error,2.2940759469741696
402,Error,Error,2.2940759469741696
403,Error,Error,2.2936126025742323
404,Error,Error,2.2936126025742323
405,Error,Error,2.2936126025742323
406,Error,Error,2.2931578629595752
407,Error,Error,2.2931578629595752
408,Error,Error,2.2936126025742323
409,Error,Error,2.2931578629595752
410,Error,Error,2.2931578629595752
411,Error,Error,2.2931578629595752
412,Error,Error,2.2931578629595752
413,Error,Error,2.2931578629595752
414,Error,Error,2.2931578629595752
415,Error,Error,2.2940759469741696
416,Error,Error,2.2940759469741696
417,Error,Error,2.2936126025742323
418,Error,Error,2.2936126025742323
419,Error,Error,2.2936126025742323
420,Error,Error,2.209396860194382
421,Error,Error,2.209396860194382
422,Error,Error,2.209396860194382
423,Error,Error,2.209396860194382
424,Error,Error,2.209396860194382
425,Error,Error,2.209396860194382
426,Error,Error,2.2089421205797244
427,Error,Error,2.2089421205797244
428,Error,Error,2.2089421205797244
429,Error,Error,2.2089421205797244
430,Error,Error,2.2089421205797244
431,Error,Error,2.209396860194382
432,Error,Error,2.209396860194382
433,Error,Error,2.209396860194382
434,Error,Error,2.2089421205797244
435,Error,Error,2.2089421205797244
436,Error,Error,2.209396860194382
437,Error,Error,2.2098602045943188
438,Error,Error,2.2098602045943188
439,Error,Error,2.2098602045943188
440,Error,Error,2.2098602045943188
441,Error,Error,2.2098602045943188
442,Error,Error,2.210323055183587
443,Error,Error,2.209396860194382
444,Error,Error,2.209396860194382
445,Error,Error,2.209396860194382
446,Error,Error,2.2098602045943188
447,Error,Error,2.141068972368973
448,Error,Error,2.13968803776511
449,Error,Error,2.13968803776511
450,Error,Error,2.140142777379768
451,Error,Error,2.140142777379768
452,Error,Error,2.140142777379768
453,Error,Error,2.140606121779705
454,Error,Error,2.140606121779705
455,Error,Error,2.141068972368973
456,Error,Error,2.141068972368973
457,Error,Error,2.141068972368973
458,Error,Error,2.141068972368973
459,Error,Error,2.140606121779705
460,Error,Error,2.141522269088799
461,Error,Error,2.141522269088799
462,Error,Error,2.141522269088799
463,Error,Error,2.141522269088799
464,Error,Error,2.141522269088799
465,Error,Error,2.141068972368973
466,Error,Error,2.141068972368973
467,Error,Error,2.141068972368973
468,Error,Error,2.141068972368973
469,Error,Error,2.141068972368973
470,Error,Error,2.141522269088799
471,Error,Error,2.140606121779705
472,Error,Error,2.141068972368973
473,Error,Error,2.141068972368973
474,Error,Error,2.140606121779705
475,Error,Error,2.140606121779705
476,Error,Error,2.141522269088799
477,Error,Error,2.141522269088799
478,Error,Error,2.141522269088799
479,Error,Error,2.141522269088799
480,Error,Error,2.140606121779705
481,Error,Error,2.140142777379768
482,Error,Error,2.141068972368973
483,Error,Error,2.141068972368973
484,Error,Error,2.140606121779705
485,Error,Error,2.140606121779705
486,Error,Error,2.140606121779705
487,Error,Error,2.13968803776511
488,Error,Error,2.0799736297947726
489,Error,Error,2.0799736297947726
490,Error,Error,2.0799736297947726
491,Error,Error,2.0799736297947726
492,Error,Error,2.0799736297947726
493,Error,Error,2.0804283694094297
494,Error,Error,2.0804283694094297
495,Error,Error,2.0799736297947726
496,Error,Error,2.0799736297947726
497,Error,Error,2.0804283694094297
498,Error,Error,2.0804283694094297
499,Error,Error,2.080891713809367
500,Error,Error,2.080891713809367
501,Error,Error,2.081354564398634
502,Error,Error,2.0818078611184605
503,Error,Error,2.0818078611184605
504,Error,Error,2.080891713809367
505,Error,Error,2.081354564398634
506,Error,Error,2.081354564398634
507,Error,Error,2.081354564398634
508,Error,Error,2.081354564398634
509,Error,Error,2.0818078611184605
510,Error,Error,2.080891713809367
511,Error,Error,2.080891713809367
512,Error,Error,2.080891713809367
513,Error,Error,2.080891713809367
514,Error,Error,2.080891713809367
515,Error,Error,2.0818078611184605
516,Error,Error,2.0818078611184605
517,Error,Error,2.081354564398634
518,Error,Error,2.081354564398634
519,Error,Error,2.081354564398634
520,Error,Error,2.081354564398634
521,Error,Error,2.163402469931601
522,Error,Error,2.163402469931601
523,Error,Error,2.0818078611184605
524,Error,Error,2.0818078611184605
525,Error,Error,2.162486322622508
526,Error,Error,2.1620229782225704
527,Error,Error,2.162486322622508
528,Error,Error,2.162486322622508
529,Error,Error,2.162486322622508
530,Error,Error,2.1620229782225704
531,Error,Error,2.1620229782225704
532,Error,Error,2.162486322622508
533,Error,Error,2.162949173211776
534,Error,Error,2.163402469931601
535,Error,Error,2.163402469931601
536,Error,Error,2.162949173211776
537,Error,Error,2.1620229782225704
538,Error,Error,2.162486322622508
539,Error,Error,2.1620229782225704
540,Error,Error,2.1615682386079134
541,Error,Error,2.1615682386079134
542,Error,Error,2.1620229782225704
543,Error,Error,2.1620229782225704
544,Error,Error,2.1615682386079134
545,Error,Error,2.096700773646179
546,Error,Error,2.096700773646179
547,Error,Error,2.096700773646179
548,Error,Error,2.096700773646179
549,Error,Error,2.0976188576607733
550,Error,Error,2.097155513260836
551,Error,Error,2.0976188576607733
552,Error,Error,2.0976188576607733
553,Error,Error,2.098081708250041
554,Error,Error,2.097155513260836
555,Error,Error,2.098081708250041
556,Error,Error,2.098081708250041
557,Error,Error,2.098535004969867
558,Error,Error,2.098535004969867
559,Error,Error,2.098081708250041
560,Error,Error,2.098081708250041
561,Error,Error,2.098081708250041
562,Error,Error,2.098535004969867
563,Error,Error,2.098535004969867
564,Error,Error,2.0976188576607733
565,Error,Error,2.098081708250041
566,Error,Error,2.097155513260836
567,Error,Error,2.096700773646179
568,Error,Error,2.0976188576607733
569,Error,Error,2.0976188576607733
570,Error,Error,2.097155513260836
571,Error,Error,2.0976188576607733
572,Error,Error,2.0976188576607733
573,Error,Error,2.098081708250041
574,Error,Error,2.098535004969867
575,Error,Error,2.098081708250041
576,Error,Error,2.098081708250041
577,Error,Error,2.098081708250041
578,Error,Error,2.096700773646179
579,Error,Error,2.096700773646179
580,Error,Error,2.097155513260836
581,Error,Error,2.0976188576607733
582,Error,Error,2.0976188576607733
583,Error,Error,2.098081708250041
584,Error,Error,2.097155513260836
585,Error,Error,2.097155513260836
586,Error,Error,2.096700773646179
587,Error,Error,2.0976188576607733
588,Error,Error,2.097155513260836
589,Error,Error,2.096700773646179
590,Error,Error,2.096700773646179
591,Error,Error,2.096700773646179
592,Error,Error,2.096700773646179
593,Error,Error,2.097155513260836
594,Error,Error,2.0976188576607733
595,Error,Error,2.0976188576607733
596,Error,Error,2.0976188576607733
597,Error,Error,2.0976188576607733
598,Error,Error,2.096700773646179
599,Error,Error,2.096700773646179
600,Error,Error,2.097155513260836
601,Error,Error,2.098081708250041
602,Error,Error,2.098535004969867
603,Error,Error,2.098535004969867
604,Error,Error,2.097155513260836
605,Error,Error,2.0976188576607733
606,Error,Error,2.0976188576607733
607,Error,Error,2.0976188576607733
608,Error,Error,2.0976188576607733
609,Error,Error,2.098535004969867
610,Error,Error,2.098535004969867
611,Error,Error,2.098081708250041
612,Error,Error,2.098081708250041
613,Error,Error,2.098081708250041
614,Error,Error,2.096700773646179
615,Error,Error,2.096700773646179
616,Error,Error,2.0402748796032504
617,Error,Error,2.0402748796032504
618,Error,Error,2.0407296192179074
619,Error,Error,2.0411929636178447
620,Error,Error,2.0407296192179074
621,Error,Error,2.0411929636178447
622,Error,Error,2.0416558142071124
623,Error,Error,2.0416558142071124
624,Error,Error,2.0416558142071124
625,Error,Error,2.0411929636178447
626,Error,Error,2.0416558142071124
627,Error,Error,2.0421091109269383
628,Error,Error,2.0421091109269383
629,Error,Error,2.0421091109269383
630,Error,Error,2.0411929636178447
631,Error,Error,2.0411929636178447
632,Error,Error,2.0411929636178447
633,Error,Error,2.0411929636178447
634,Error,Error,2.0416558142071124
635,Error,Error,2.0416558142071124
636,Error,Error,2.0416558142071124
637,Error,Error,2.0416558142071124
638,Error,Error,2.0416558142071124
639,Error,Error,2.0411929636178447
640,Error,Error,2.0416558142071124
641,Error,Error,2.0421091109269383
642,Error,Error,2.0421091109269383
643,Error,Error,2.0421091109269383
644,Error,Error,2.0416558142071124
645,Error,Error,2.0411929636178447
646,Error,Error,2.0407296192179074
647,Error,Error,2.0407296192179074
648,Error,Error,2.0402748796032504
649,Error,Error,2.0407296192179074
650,Error,Error,2.0407296192179074
651,Error,Error,2.0407296192179074
652,Error,Error,2.0402748796032504
653,Error,Error,2.0402748796032504
654,Error,Error,2.0402748796032504
655,Error,Error,2.0402748796032504
656,Error,Error,2.0402748796032504
657,Error,Error,2.0407296192179074
658,Error,Error,2.0407296192179074
659,Error,Error,2.0407296192179074
660,Error,Error,2.0411929636178447
661,Error,Error,2.0416558142071124
662,Error,Error,2.0416558142071124
663,Error,Error,2.0411929636178447
664,Error,Error,2.0416558142071124
665,Error,Error,2.0421091109269383
666,Error,Error,2.0421091109269383
667,Error,Error,2.0421091109269383
668,Error,Error,2.0421091109269383
669,Error,Error,2.0411929636178447
670,Error,Error,2.0411929636178447
671,Error,Error,2.0416558142071124
672,Error,Error,2.0416558142071124
673,Error,Error,2.0416558142071124
674,Error,Error,2.0416558142071124
675,Error,Error,2.0416558142071124
676,Error,Error,2.0411929636178447
677,Error,Error,2.0411929636178447
678,Error,Error,2.0407296192179074
679,Error,Error,2.0402748796032504
680,Error,Error,2.0421091109269383
681,Error,Error,2.0411929636178447
682,Error,Error,2.0411929636178447
683,Error,Error,2.0407296192179074
684,Error,Error,2.0407296192179074
685,Error,Error,2.0407296192179074
686,Error,Error,2.0407296192179074
687,Error,Error,2.0407296192179074
688,Error,Error,2.0407296192179074
689,Error,Error,2.0411929636178447
690,Error,Error,2.0411929636178447
691,Error,Error,2.0398105541483504
692,Error,Error,2.0402748796032504
693,Error,Error,1.991235175343253
694,Error,Error,1.9912351753432531
695,Error,Error,2.0407296192179074
696,Error,Error,1.992616109947116
697,Error,Error,1.9916899149579104
698,Error,Error,1.992153259357848
699,Error,Error,1.992616109947116
700,Error,Error,1.992616109947116
701,Error,Error,1.9921532593578481
702,Error,Error,1.992153259357848
703,Error,Error,1.9930694066669408
704,Error,Error,1.9930694066669408
705,Error,Error,1.9930694066669408
706,Error,Error,1.9930694066669408
707,Error,Error,1.9930694066669408
708,Error,Error,1.992616109947116
709,Error,Error,1.9921532593578481
710,Error,Error,1.992616109947116
711,Error,Error,1.992616109947116
712,Error,Error,1.992153259357848
713,Error,Error,1.9916899149579104
714,Error,Error,1.992153259357848
715,Error,Error,1.9912351753432531
716,Error,Error,1.9912351753432533
717,Error,Error,1.991235175343253
718,Error,Error,1.9912351753432531
719,Error,Error,1.9916899149579104
720,Error,Error,1.9916899149579104
721,Error,Error,1.9916899149579104
722,Error,Error,1.9916899149579104
723,Error,Error,1.9916899149579104
724,Error,Error,1.9916899149579104
725,Error,Error,1.9916899149579104
726,Error,Error,1.992153259357848
727,Error,Error,1.992616109947116
728,Error,Error,1.9930694066669408
729,Error,Error,1.9930694066669408
730,Error,Error,1.9912351753432531
731,Error,Error,1.9916899149579104
732,Error,Error,1.992153259357848
733,Error,Error,1.992616109947116
734,Error,Error,1.992616109947116
735,Error,Error,1.992616109947116
736,Error,Error,1.992153259357848
737,Error,Error,1.9921532593578481
738,Error,Error,1.992616109947116
739,Error,Error,1.9921532593578481
740,Error,Error,1.992153259357848
741,Error,Error,1.9921532593578481
742,Error,Error,1.9930694066669408
743,Error,Error,1.9930694066669408
744,Error,Error,1.9930694066669408
745,Error,Error,1.9930694066669408
746,Error,Error,1.9930694066669408
747,Error,Error,1.992616109947116
748,Error,Error,1.992616109947116
749,Error,Error,1.9930694066669408
750,Error,Error,1.9930694066669408
751,Error,Error,1.9930694066669408
752,Error,Error,1.9930694066669408
753,Error,Error,1.9921532593578481
754,Error,Error,1.992153259357848
755,Error,Error,1.9921532593578481
756,Error,Error,1.992153259357848
757,Error,Error,1.992616109947116
758,Error,Error,1.992616109947116
759,Error,Error,1.992616109947116
760,Error,Error,1.992616109947116
761,Error,Error,1.992616109947116
762,Error,Error,1.992153259357848
763,Error,Error,1.9916899149579104
764,Error,Error,1.9930694066669408
765,Error,Error,1.992616109947116
766,Error,Error,1.992616109947116
767,Error,Error,1.9921532593578481
768,Error,Error,1.9916899149579104
769,Error,Error,1.9916899149579104
770,Error,Error,1.9912351753432533
771,Error,Error,1.9916899149579104
772,Error,Error,1.9916899149579104
773,Error,Error,1.9921532593578481
774,Error,Error,1.992616109947116
775,Error,Error,1.9912351753432531
776,Error,Error,1.9912351753432533
777,Error,Error,1.9916899149579104
778,Error,Error,1.992153259357848
779,Error,Error,1.9493627954953603
780,Error,Error,1.992153259357848
781,Error,Error,1.9930694066669412
