WAV,ABS1,ABS2,ABS3
488,2.317042312,Error,1.743713135
489,2.316778606,Error,1.743713135
490,2.317042312,Error,1.743713135
491,2.316778606,Error,1.743713135
492,2.317042312,Error,1.743204531
493,2.317569245,Error,1.743204531
494,2.317305858,Error,1.716406811
495,2.317305858,Error,1.716406811
496,2.317569245,Error,1.716406811
497,2.317305858,Error,1.716406811
498,2.317305858,Error,1.716406811
499,2.317305858,Error,1.716406811
500,2.317042312,Error,1.716406811
501,2.316778606,Error,1.716406811
502,2.317042312,Error,1.716406811
503,2.317042312,Error,1.716406811
504,2.317042312,Error,1.715897612
505,2.317569245,Error,1.715897612
506,2.317042312,Error,1.716406811
507,2.317042312,Error,1.716406811
508,2.317305858,Error,1.715897612
509,2.317042312,Error,1.75400432
510,2.317042312,Error,1.75451352
511,2.317305858,Error,1.75400432
512,2.317042312,Error,1.75400432
513,2.316778606,Error,1.75400432
514,2.316778606,Error,1.726009698
515,2.317305858,Error,1.726009698
516,2.317305858,Error,1.726009698
517,2.317305858,Error,1.726009698
518,2.317305858,Error,1.726009698
519,2.317042312,Error,1.726009698
520,2.317305858,Error,1.726009698
521,2.265781349,Error,1.726009698
522,2.265254097,Error,1.726009698
523,2.265517803,Error,1.726009698
524,2.265517803,Error,1.726009698
525,2.265254097,Error,1.726009698
526,2.266044736,Error,1.726009698
527,2.265781349,Error,1.726009698
528,2.265517803,Error,1.726009698
529,2.265517803,Error,1.726009698
530,2.265781349,Error,1.726009698
531,2.265781349,Error,1.726009698
532,2.265517803,Error,1.726009698
533,2.265517803,Error,1.726009698
534,2.265517803,Error,1.699229638
535,2.265254097,Error,1.699229638
536,2.266044736,Error,1.69871984
537,2.265781349,Error,1.699229638
538,2.265517803,Error,1.69871984
539,2.265781349,Error,1.699229638
540,2.265517803,Error,1.69871984
541,2.265517803,Error,1.69871984
542,2.265517803,Error,1.699229638
543,2.265254097,Error,1.69871984
544,2.265517803,Error,1.69871984
545,2.265517803,Error,1.69871984
546,2.265781349,Error,1.699229638
547,2.266044736,Error,1.69871984
548,2.265781349,Error,1.69871984
549,2.265517803,Error,1.699229638
550,2.265517803,Error,1.69871984
551,2.265517803,Error,1.69871984
552,2.265517803,Error,1.69871984
553,2.265254097,Error,1.69871984
554,2.265517803,Error,1.69871984
555,2.265254097,Error,1.69871984
556,2.265254097,Error,1.674404219
557,2.265781349,Error,1.674404219
558,2.265781349,Error,1.674404219
559,2.265517803,Error,1.674404219
560,2.265781349,Error,1.674404219
561,2.265517803,Error,1.674404219
562,2.265254097,Error,1.674404219
563,2.265517803,Error,1.674404219
564,2.265254097,Error,1.674404219
565,2.265254097,Error,1.674404219
566,2.265517803,Error,1.674404219
567,2.265781349,Error,1.674404219
568,2.265517803,Error,1.674404219
569,2.265781349,Error,1.674404219
570,2.265781349,Error,1.674404219
571,2.265517803,Error,1.674404219
572,2.265517803,Error,1.674404219
573,2.265517803,Error,1.674404219
574,2.265254097,Error,1.674404219
575,2.265517803,Error,1.673903458
576,2.265254097,Error,1.673903458
577,2.265254097,Error,1.674404219
578,2.266044736,Error,1.650947058
579,2.265781349,Error,1.650947058
