WAV,ABS1,ABS2,ABS3
380,1.918092864,Error,1.520554215
381,1.918879073,Error,1.521053377
382,1.918092864,Error,1.521053377
383,1.918615367,Error,1.521053377
384,2.073844802,Error,2.195543181
385,2.074371734,Error,2.195543181
386,2.073844802,Error,2.196040284
387,2.073844802,Error,2.196040284
388,2.073581096,Error,2.196040284
389,2.073844802,Error,2.126786201
390,2.073844802,Error,2.126786201
391,2.073581096,Error,2.226529606
392,2.073844802,Error,2.227026141
393,2.073844802,Error,2.227026141
394,2.073844802,Error,2.227026141
395,2.073581096,Error,2.227026141
396,2.073581096,Error,2.226529606
397,2.073581096,Error,2.227512756
398,2.073581096,Error,2.228503017
399,2.073581096,Error,2.228503017
400,2.074108348,Error,2.227026141
401,2.073317229,Error,2.224547188
402,2.073581096,Error,2.224057237
403,2.073581096,Error,2.224547188
404,2.042882844,Error,2.223557294
405,2.043141481,Error,2.223557294
406,2.043141481,Error,2.22274484
407,2.043141481,Error,2.22274484
408,2.043141481,Error,2.22274484
409,2.043141481,Error,2.221750825
410,2.043141481,Error,2.22225285
411,2.042882844,Error,2.22225285
412,2.043405347,Error,2.22225285
413,2.043141481,Error,2.221750825
414,2.043141481,Error,2.221750825
415,2.043141481,Error,2.221750825
416,2.042882844,Error,2.22374602
417,2.043405347,Error,2.225045993
418,2.043405347,Error,2.225045993
419,2.043141481,Error,2.226032503
420,2.043405347,Error,2.225544226
421,2.043405347,Error,2.224547188
422,2.043405347,Error,2.224547188
423,2.043141481,Error,2.224547188
424,2.043405347,Error,2.224547188
425,2.043405347,Error,2.224547188
426,2.043141481,Error,2.224547188
427,2.043405347,Error,2.224547188
428,2.043405347,Error,2.224547188
429,2.043141481,Error,2.225045993
430,2.01574861,Error,2.225045993
431,2.01574861,Error,2.224547188
432,2.01574861,Error,2.224547188
433,2.016012317,Error,2.224547188
434,2.016012317,Error,2.224547188
435,2.01574861,Error,2.225544226
436,2.01574861,Error,2.225722699
437,2.016012317,Error,2.225045993
438,2.015484744,Error,2.225045993
439,2.01574861,Error,2.146683984
440,2.016012317,Error,2.147182789
441,2.015226107,Error,2.146194033
442,2.016012317,Error,2.145882815
443,2.016012317,Error,2.145882815
444,2.01574861,Error,2.146373118
445,2.016012317,Error,2.145882815
446,2.016012317,Error,2.14687228
447,2.015484744,Error,2.146373118
448,2.01574861,Error,2.145882815
449,2.01574861,Error,2.146194033
450,2.015484744,Error,2.147182789
451,2.015484744,Error,2.146683984
452,2.01574861,Error,2.146683984
453,2.016012317,Error,2.147182789
454,1.989486404,Error,2.147681022
455,1.98974995,Error,2.147182789
456,1.989486404,Error,2.147182789
457,1.989222698,Error,2.147182789
458,1.989486404,Error,2.149162937
459,1.990013337,Error,2.150639813
460,1.989222698,Error,2.149162937
461,1.989486404,Error,2.148666402
462,1.989222698,Error,2.148666402
463,1.98974995,Error,2.148666402
464,1.98974995,Error,2.148666402
465,1.989486404,Error,2.148666402
466,1.98974995,Error,2.148666402
467,1.989486404,Error,2.148666402
468,1.989486404,Error,2.149162937
469,1.98974995,Error,2.149649552
470,1.989486404,Error,2.148666402
471,1.988958831,Error,2.148666402
472,1.988958831,Error,2.148169299
473,1.989222698,Error,2.148169299
474,1.989486404,Error,2.148169299
475,1.964224101,Error,2.148666402
476,1.964487807,Error,2.148666402
477,1.964487807,Error,2.148666402
478,1.964224101,Error,2.148169299
479,1.964224101,Error,2.148666402
480,1.964224101,Error,2.148666402
481,1.963960235,Error,2.148666402
482,1.964224101,Error,2.084295472
483,1.964224101,Error,2.084782087
484,1.963960235,Error,2.083798937
485,1.964751354,Error,2.083798937
486,1.964224101,Error,2.083301834
487,1.964224101,Error,2.083301834
488,1.964487807,Error,2.082813557
489,1.964487807,Error,2.082813557
490,1.963960235,Error,2.082813557
491,1.964224101,Error,2.082813557
492,1.964224101,Error,2.082813557
493,1.963960235,Error,2.082813557
494,1.964224101,Error,2.082813557
495,1.964487807,Error,2.082813557
496,1.964224101,Error,2.082813557
497,1.964487807,Error,2.083301834
498,1.964487807,Error,2.083301834
499,1.964487807,Error,2.083301834
500,1.964487807,Error,2.083301834
501,1.941319942,Error,2.083301834
502,1.941056236,Error,2.083301834
503,1.941056236,Error,2.083301834
504,1.941319942,Error,2.083301834
505,1.941056236,Error,2.083798937
506,1.941056236,Error,2.083301834
507,1.941319942,Error,2.083798937
508,1.941319942,Error,2.084295472
509,1.941319942,Error,2.083798937
510,1.941319942,Error,2.083798937
511,1.941056236,Error,2.083798937
512,1.941319942,Error,2.083798937
513,1.941056236,Error,2.083798937
514,1.941056236,Error,2.083798937
515,1.941319942,Error,2.083301834
516,1.941056236,Error,2.083301834
517,1.941319942,Error,2.083798937
518,1.941056236,Error,2.083798937
519,1.941319942,Error,2.083301834
520,1.941319942,Error,2.083301834
521,1.941056236,Error,2.083301834
522,1.941319942,Error,2.083798937
523,1.941056236,Error,2.083798937
524,1.941056236,Error,2.083798937
525,1.941319942,Error,2.083301834
526,1.941056236,Error,2.083301834
527,1.94079237,Error,2.027373043
528,1.918879073,Error,2.027373043
529,1.918879073,Error,2.02687594
530,1.918615367,Error,2.02687594
531,1.918615367,Error,2.02687594
532,1.918879073,Error,2.02687594
533,1.918879073,Error,2.02687594
534,1.918351501,Error,2.02687594
535,1.918615367,Error,2.02687594
536,1.918879073,Error,2.02687594
537,1.918879073,Error,2.027373043
538,1.918615367,Error,2.027373043
539,1.918615367,Error,2.027373043
540,1.918879073,Error,2.027373043
541,1.918615367,Error,2.027373043
542,1.918615367,Error,2.027373043
543,1.918615367,Error,2.027373043
544,1.918615367,Error,2.027373043
545,1.918351501,Error,2.027373043
546,1.918615367,Error,2.027373043
547,1.918615367,Error,2.027869578
548,1.918615367,Error,2.027869578
549,1.918879073,Error,2.027373043
550,1.918879073,Error,2.027869578
551,1.918615367,Error,2.027869578
552,1.918879073,Error,2.027373043
553,1.918615367,Error,2.027373043
554,1.918615367,Error,2.027373043
555,1.897438599,Error,2.027373043
556,1.897702465,Error,2.027373043
