WAV,ABS1,ABS2,ABS3
380,Error,2.069087480754919,1.5505403238191042
381,Error,2.0709482845355542,1.5505403238191042
382,Error,2.0721718099739843,1.550460124166929
383,Error,2.8467409426761603,2.3022079619393496
384,Error,2.8473585813938884,2.3031071318945826
385,Error,2.845515673485247,2.3026533282661985
386,Error,2.8479753429743035,2.3031071318945826
387,Error,2.8479753429743035,2.3026533282661985
388,Error,2.8461350559554583,2.3022079619393496
389,Error,2.8473585813938884,2.3026533282661985
390,Error,2.8479753429743035,2.3026533282661985
391,Error,2.8461350559554583,2.3031071318945826
392,Error,2.8473585813938884,2.3031071318945826
393,Error,2.8479753429743035,2.3031071318945826
394,Error,2.8461350559554583,2.3026533282661985
395,Error,2.8467409426761603,2.3026533282661985
396,Error,2.8485912299051965,2.3026533282661985
397,Error,2.8467409426761603,2.3022079619393496
398,Error,2.8467409426761603,2.3022079619393496
399,Error,2.8485912299051965,2.3022079619393496
400,Error,2.8467409426761603,2.3022079619393496
401,Error,2.8461350559554583,2.3022079619393496
402,Error,2.8479753429743035,2.3022079619393496
403,Error,2.8473585813938884,2.3018335009475823
404,Error,2.8461350559554583,2.302288161591525
405,Error,2.8479753429743035,2.302288161591525
406,Error,2.8473585813938884,2.3018335009475823
407,Error,2.8461350559554583,2.3018335009475823
408,Error,2.8479753429743035,2.3026533282661985
409,Error,2.8479753429743035,2.3026533282661985
410,Error,2.8461350559554583,2.3022079619393496
411,Error,2.8473585813938884,2.3026533282661985
412,Error,2.8479753429743035,2.3022079619393496
413,Error,2.8461350559554583,2.2179922195594988
414,Error,2.8473585813938884,2.219344719448892
415,Error,2.8485912299051965,2.219344719448892
416,Error,2.8461350559554583,2.218891389514732
417,Error,2.8467409426761603,2.218891389514732
418,Error,2.8485912299051965,2.218891389514732
419,Error,2.8467409426761603,2.218437585886348
420,Error,2.8467409426761603,2.218891389514732
421,Error,2.8485912299051965,2.218891389514732
422,Error,2.8473585813938884,2.218437585886348
423,Error,2.8461350559554583,2.218891389514732
424,Error,2.8485912299051965,2.218891389514732
425,Error,2.8473585813938884,2.2176177585677315
426,Error,2.8461350559554583,2.2176177585677315
427,Error,2.8479753429743035,2.2176177585677315
428,Error,2.8473585813938884,2.2176177585677315
429,Error,2.8461350559554583,2.2180724192116736
430,Error,2.8479753429743035,2.218891389514732
431,Error,2.8479753429743035,2.218891389514732
432,Error,2.8461350559554583,2.218891389514732
433,Error,2.8473585813938884,2.218891389514732
434,Error,2.8485912299051965,2.218437585886348
435,Error,2.8461350559554583,2.218891389514732
436,Error,2.8473585813938884,2.219344719448892
437,Error,2.8485912299051965,2.218891389514732
438,Error,2.8461350559554583,2.218891389514732
439,Error,2.8467409426761603,2.219344719448892
440,Error,2.8485912299051965,2.219344719448892
441,Error,2.8467409426761603,2.2176177585677315
442,Error,2.8467409426761603,2.2180724192116736
443,Error,2.8485912299051965,2.2180724192116736
444,Error,2.8467409426761603,2.2176177585677315
445,Error,2.8467409426761603,2.2180724192116736
446,Error,2.8479753429743035,2.218517703344009
447,Error,2.8473585813938884,2.2179922195594988
448,Error,2.8461350559554583,2.2179922195594988
449,Error,2.8479753429743035,2.2180724192116736
450,Error,2.8479753429743035,2.2180724192116736
451,Error,2.8461350559554583,2.2180724192116736
452,Error,2.8479753429743035,2.218891389514732
453,Error,2.8479753429743035,2.218891389514732
454,Error,2.8461350559554583,2.219344719448892
455,Error,2.8473585813938884,2.218891389514732
456,Error,2.8479753429743035,2.218891389514732
457,Error,2.8461350559554583,2.218891389514732
458,Error,2.8473585813938884,2.218891389514732
459,Error,2.8479753429743035,2.218437585886348
460,Error,2.8485912299051965,2.1488183363970603
461,Error,2.8467409426761603,2.1488183363970603
462,Error,2.8461350559554583,2.1488183363970603
463,Error,2.8485912299051965,2.1500906366342782
464,Error,2.8473585813938884,2.1500906366342782
465,Error,2.8461350559554583,2.1496373067001184
466,Error,2.8479753429743035,2.1500906366342782
467,Error,2.8473585813938884,2.1500906366342782
468,Error,2.845515673485247,2.149183503071734
469,Error,2.8479753429743035,2.1496373067001184
470,Error,2.8479753429743035,2.1496373067001184
471,Error,2.8461350559554583,2.149183503071734
472,Error,2.8473585813938884,2.1496373067001184
473,Error,2.8479753429743035,2.1496373067001184
474,Error,2.8461350559554583,2.1483636757531177
475,Error,2.8473585813938884,2.1483636757531177
476,Error,2.8485912299051965,2.1483636757531177
477,Error,2.8461350559554583,2.1483636757531177
478,Error,2.8473585813938884,2.1483636757531177
479,Error,2.8485912299051965,2.149183503071734
480,Error,2.8461350559554583,2.148738136744885
481,Error,2.8467409426761603,2.149183503071734
482,Error,2.8485912299051965,2.149183503071734
483,Error,2.8467409426761603,2.149183503071734
484,Error,2.8461350559554583,2.149183503071734
485,Error,2.8485912299051965,2.1496373067001184
486,Error,2.8473585813938884,2.1496373067001184
487,Error,2.8461350559554583,2.1500906366342782
488,Error,2.8479753429743035,2.1500906366342782
489,Error,2.8473585813938884,2.1500906366342782
490,Error,2.845515673485247,2.148738136744885
491,Error,2.8479753429743035,2.149183503071734
492,Error,2.8479753429743035,2.149183503071734
493,Error,2.845515673485247,2.149183503071734
494,Error,2.8473585813938884,2.149183503071734
495,Error,2.8479753429743035,2.149183503071734
496,Error,2.8461350559554583,2.1483636757531177
497,Error,2.8473585813938884,2.1488183363970603
498,Error,2.8479753429743035,2.1483636757531177
499,Error,2.8461350559554583,2.1483636757531177
500,Error,2.8467409426761603,2.1483636757531177
501,Error,2.8485912299051965,2.149183503071734
502,Error,2.8467409426761603,2.1496373067001184
503,Error,2.8467409426761603,2.1496373067001184
504,Error,2.8485912299051965,2.08992289872978
505,Error,2.8467409426761603,2.08992289872978
506,Error,2.8461350559554583,2.08992289872978
507,Error,2.8479753429743035,2.08992289872978
508,Error,2.8473585813938884,2.0894690951013954
509,Error,2.8461350559554583,2.08992289872978
510,Error,2.8479753429743035,2.08992289872978
511,Error,2.8473585813938884,2.08992289872978
512,Error,2.8461350559554583,2.089103928426722
513,Error,2.8473585813938884,2.089103928426722
514,Error,2.8479753429743035,2.08864926778278
515,Error,2.8461350559554583,2.089103928426722
516,Error,2.8473585813938884,2.089103928426722
517,Error,2.8479753429743035,2.08864926778278
518,Error,2.8461350559554583,2.089103928426722
519,Error,2.8467409426761603,2.089103928426722
520,Error,2.8485912299051965,2.089103928426722
521,Error,2.8461350559554583,2.08864926778278
522,Error,2.8467409426761603,2.089103928426722
523,Error,2.8479753429743035,2.089103928426722
524,Error,2.8467409426761603,2.09037622866394
525,Error,2.8461350559554583,2.09037622866394
526,Error,2.8479753429743035,2.08992289872978
527,Error,2.8473585813938884,2.09037622866394
528,Error,2.8461350559554583,2.09037622866394
529,Error,2.8479753429743035,2.0894690951013954
530,Error,2.8473585813938884,2.0894690951013954
531,Error,2.8461350559554583,2.08992289872978
532,Error,2.8479753429743035,2.0894690951013954
533,Error,2.8473585813938884,2.0894690951013954
534,Error,2.8461350559554583,2.08992289872978
535,Error,2.8473585813938884,2.0894690951013954
536,Error,2.8473585813938884,2.09037622866394
537,Error,2.8479753429743035,2.09037622866394
538,Error,2.8461350559554583,2.08992289872978
539,Error,2.8467409426761603,2.0894690951013954
540,Error,2.8479753429743035,2.0894690951013954
541,Error,2.8467409426761603,2.0894690951013954
542,Error,2.8467409426761603,2.0894690951013954
543,Error,2.8485912299051965,2.08992289872978
544,Error,2.8467409426761603,2.08992289872978
545,Error,2.8461350559554583,2.0890237287745466
546,Error,2.8479753429743035,2.037952078732574
547,Error,2.8467409426761603,2.037506712405725
548,Error,2.8461350559554583,2.037506712405725
549,Error,2.8479753429743035,2.037506712405725
550,Error,2.8473585813938884,2.0375869120579004
551,Error,2.845515673485247,2.037506712405725
552,Error,2.8479753429743035,2.1057508726259533
553,Error,2.8479753429743035,2.105831072278128
