WAV,ABS1,ABS2,ABS3
514,Error,2.246296525,1.566410706
515,Error,2.24752005,1.56596403
516,Error,2.245677142,1.56596403
517,Error,2.246296525,1.548808286
518,Error,2.245677142,1.548351808
519,Error,2.24752005,1.548351808
520,Error,2.246902411,1.548351808
521,Error,2.245436736,1.548351808
522,Error,2.24752005,1.549630526
523,Error,2.246902411,1.549630526
524,Error,2.245436736,1.549630526
525,Error,2.246902411,1.549630526
526,Error,2.24752005,1.549630526
527,Error,2.246056461,1.548727766
528,Error,2.246902411,1.549630526
529,Error,2.24752005,1.533779737
530,Error,2.245677142,1.533779737
531,Error,2.246296525,1.533779737
532,Error,2.24752005,1.534234874
533,Error,2.245677142,1.534234874
534,Error,2.246296525,1.532876977
535,Error,2.24752005,1.533333061
536,Error,2.248136812,1.532876977
537,Error,2.246296525,1.532876977
538,Error,2.246296525,1.532876977
539,Error,2.248136812,1.532876977
540,Error,2.246296525,1.532876977
541,Error,2.245677142,1.533333061
542,Error,2.24752005,1.518192617
543,Error,2.246902411,1.517745941
544,Error,2.245677142,1.518192617
545,Error,2.24752005,1.517745941
546,Error,2.24752005,1.518192617
547,Error,2.245677142,1.518192617
548,Error,2.246902411,1.517745941
549,Error,2.24752005,1.518647754
550,Error,2.245677142,1.518647754
551,Error,2.246902411,1.518192617
552,Error,2.24752005,1.518192617
553,Error,2.246296525,1.518192617
554,Error,2.246902411,1.517289857
555,Error,2.24752005,1.502983427
556,Error,2.246296525,1.502983427
557,Error,2.246296525,1.502983427
558,Error,2.24752005,1.502983427
559,Error,2.246902411,1.502983427
560,Error,2.246296525,1.502527344
561,Error,2.24752005,1.502527344
562,Error,2.246902411,1.502983427
563,Error,2.246296525,1.502983427
564,Error,2.24752005,1.502983427
565,Error,2.246902411,1.503885241
566,Error,2.245677142,1.503430104
567,Error,2.24752005,1.502983427
568,Error,2.24752005,1.503430104
569,Error,2.245677142,1.489152944
570,Error,2.246902411,1.502983427
571,Error,2.24752005,1.490062742
572,Error,2.245677142,1.490062742
573,Error,2.246902411,1.489608081
574,Error,2.248136812,1.490062742
575,Error,2.246296525,1.489608081
576,Error,2.246296525,1.488706268
577,Error,2.248136812,1.489152944
578,Error,2.246296525,1.489152944
579,Error,2.246296525,1.488706268
580,Error,2.24752005,1.489152944
581,Error,2.246902411,1.488706268
582,Error,2.246296525,1.488330704
583,Error,2.24752005,1.487793621
584,Error,2.246902411,1.488250184
585,Error,2.245677142,1.488706268
586,Error,2.24752005,1.47488356
587,Error,2.24752005,1.475330237
588,Error,2.245677142,1.476240035
589,Error,2.24752005,1.475785374
590,Error,2.24752005,1.475785374
591,Error,2.245677142,1.475785374
592,Error,2.246902411,1.475330237
593,Error,2.24752005,1.476240035
594,Error,2.245677142,1.476240035
595,Error,2.246902411,1.476240035
596,Error,2.248136812,1.476240035
597,Error,2.246296525,1.476240035
598,Error,2.246296525,1.475785374
599,Error,2.248136812,1.478365434
600,Error,2.246296525,1.478365434
601,Error,2.246296525,1.474427477
602,Error,2.248136812,1.478365434
603,Error,2.246902411,1.478812111
604,Error,2.245677142,1.478365434
605,Error,2.248136812,1.478812111
606,Error,2.246902411,1.478812111
607,Error,2.245677142,1.478365434
608,Error,2.24752005,1.478812111
609,Error,2.24752005,1.479267248
610,Error,2.245677142,1.479721909
611,Error,2.24752005,1.479721909
612,Error,2.24752005,1.479721909
613,Error,2.245677142,1.479721909
614,Error,2.246902411,1.479267248
615,Error,2.248136812,1.479721909
616,Error,2.245677142,1.479721909
617,Error,2.246902411,1.465958835
618,Error,2.248136812,1.466404119
619,Error,2.245677142,1.465958835
620,Error,2.246296525,1.466404119
621,Error,2.152565149,1.464146278
622,Error,2.246296525,1.464146278
623,Error,2.150724862,1.464602361
624,Error,2.152565149,1.464602361
625,Error,2.151330749,1.464146278
626,Error,2.15010548,1.465049038
627,Error,2.152565149,1.465049038
628,Error,2.151330749,1.464602361
629,Error,2.150484799,1.464602361
630,Error,2.151948388,1.465049038
631,Error,2.151948388,1.465049038
632,Error,2.15010548,1.465958835
633,Error,2.151948388,1.466404119
634,Error,2.151948388,1.466404119
635,Error,2.15010548,1.465958835
636,Error,2.151330749,1.466404119
637,Error,2.152565149,1.452871276
638,Error,2.150724862,1.452416615
639,Error,2.150724862,1.452871276
