WAV,ABS1,ABS2,ABS3
380,2.540342377,2.836776082,2.53610078
381,2.5397097,2.836776082,2.53610078
382,2.5397097,2.836776082,2.534789196
383,2.5397097,2.836776082,2.53610078
384,2.5397097,2.838669221,2.53610078
385,2.539076099,2.837408046,2.53610078
386,2.538454531,2.836776082,2.53610078
387,2.538454531,2.838669221,2.535633466
388,2.540342377,2.838039091,2.536567591
389,2.540342377,2.836776082,2.536567591
390,2.540342377,2.838669221,2.535633466
391,2.540342377,2.838669221,2.535633466
392,2.5397097,2.836776082,2.535633466
393,2.539076099,2.838039091,2.535633466
394,2.538454531,2.838669221,2.535633466
395,2.538454531,2.836776082,2.535174827
396,2.538454531,2.838039091,2.53610078
397,2.539076099,2.838669221,2.536567591
398,2.539076099,2.836776082,2.536567591
399,2.540342377,2.837408046,2.537033901
400,2.540342377,2.839285606,2.537490582
401,2.5397097,2.837408046,2.537490582
402,2.539076099,2.837408046,2.537033901
403,2.538454531,2.839285606,2.537033901
404,2.538454531,2.837408046,2.537033901
405,2.538454531,2.836776082,2.537955902
406,2.539076099,2.838669221,2.537955902
407,2.539076099,2.838039091,2.537955902
408,2.5397097,2.836776082,2.537955902
409,2.5397097,2.838669221,2.537955902
410,2.539076099,2.838039091,2.537490582
411,2.537819095,2.836776082,2.537490582
412,2.538454531,2.838669221,2.537490582
413,2.539076099,2.838669221,2.537955902
414,2.5397097,2.836776082,2.537490582
415,2.5397097,2.838039091,2.537490582
416,2.540342377,2.838669221,2.537490582
417,2.5397097,2.836776082,2.537490582
418,2.540342377,2.838039091,2.536567591
419,2.540342377,2.838669221,2.536567591
420,2.540342377,2.836776082,2.53610078
421,2.539076099,2.838039091,2.537490582
422,2.539076099,2.839285606,2.537033901
423,2.5397097,2.836776082,2.537033901
424,2.5397097,2.837408046,2.537033901
425,2.5397097,2.839285606,2.537033901
426,2.5397097,2.837408046,2.536567591
427,2.540342377,2.837408046,2.537033901
428,2.540342377,2.839285606,2.537033901
429,2.540342377,2.838039091,2.537490582
430,2.539076099,2.836776082,2.537955902
431,2.539076099,2.838669221,2.538420725
432,2.5397097,2.838039091,2.538420725
433,2.5397097,2.836776082,2.537490582
