WAV,ABS1,ABS2,ABS3
380.0,1.876893434943963,0.0,0.07303809086072277
381.0,1.876893434943963,0.0,0.07303809086072277
382.0,2.1640823515826657,0.0,0.060962734830810474
383.0,1.5943116836994826,-0.009439462132214879,0.060962734830810474
384.0,2.1835286604258064,0.0,0.05749189570551218
385.0,2.185078330158914,0.0,0.05749189570551218
386.0,1.6323585159332257,0.0,0.06656471744210161
387.0,1.6323585159332257,0.0,0.06656471744210161
388.0,1.8734340279482369,0.0,0.06702912033832956
389.0,1.8734340279482369,0.0,0.07414767061666122
390.0,1.880325503384057,0.0,0.07303809086072277
391.0,1.876893434943963,0.005343552562322362,0.07303809086072277
392.0,1.880325503384057,0.0,0.07196130482397692
393.0,1.880325503384057,0.0,0.0660343420327631
394.0,1.8870406391198442,0.0,0.07196130482397692
380.0,1.74496046846064,0.0,0.22689968966242804
381.0,1.7449604684606401,0.0,0.22689968966242804
382.0,1.6008666917412648,0.009649197469460464,0.05905131978392152
383.0,1.6008666917412648,-0.009649197469460458,0.05905131978392152
384.0,1.6656267447560804,Error,0.11123142433915983
385.0,1.783383777317321,Error,-0.04872912871636816
386.0,1.4622153293444635,Error,-0.1142362996919094
387.0,1.4882754981883801,Error,-0.1142362996919094
